fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,x_oneFixAhead_f,y_curFix_f,y_oneFixAhead_f
5,8,5,13,0,214.844833374023,175.53581237793,92299,92632,15.1505235643016,-15.2455111728552,-15.2455111728552,-15.2455111728552,-16.2796878814697,-20.9436511993408,-11.0696249008179,-9.05000019073486
6,8,5,13,0,637.77587890625,569.940002441406,93907,94123,15.1505235643016,-15.2455111728552,-15.2455111728552,-15.2455111728552,-12.12451171875,4.08968257904053,-1.59552431106567,3.35000014305115
7,8,5,13,0,481.318542480469,457.695434570313,94185,94477,15.1505235643016,-15.2455111728552,-15.2455111728552,-15.2455111728552,3.55395340919495,4.82301568984985,3.16495132446289,-9.81666660308838
8,8,5,13,0,727.742553710938,682.256103515625,96303,96888,15.1505235643016,-15.2455111728552,-15.2455111728552,-15.2455111728552,-5.14370965957642,-9.34365081787109,6.59592247009277,-13.4500007629395
1,3,6,14,0,324.654022216797,349.500854492188,102031,102233,9.07131661687024,-9.16630422542385,-9.16630422542385,9.07131661687024,-0.478964447975159,-9.67698383331299,-0.0524754710495472,2.45000004768372
2,3,6,14,0,187.111282348633,198.273880004883,102311,102471,9.07131661687024,-9.16630422542385,-9.16630422542385,9.07131661687024,-9.78532123565674,-9.71031761169434,3.14770793914795,8.38333320617676
3,3,6,14,0,327.986938476563,390.961364746094,102535,103295,9.07131661687024,-9.16630422542385,-9.16630422542385,9.07131661687024,-9.98619174957275,-20.2103176116943,8.77188968658447,5.98333311080933
1,7,7,16,0,492.0029296875,483.149200439453,115044,115290,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-0.228610083460808,-5.41031789779663,-1.39092218875885,11.75
2,7,7,16,0,771.311157226563,694.207275390625,115364,115680,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-4.89565277099609,9.65634918212891,12.2298431396484,-3.28333353996277
3,7,7,16,0,846.038024902344,801.191101074219,115811,115980,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,9.7350435256958,-15.3436508178711,-2.69714069366455,-3.88333320617676
4,7,7,16,0,107.08203125,100.014427185059,116104,116202,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-15.3858308792114,-17.3103160858154,-3.87040710449219,-3.25
5,7,7,16,0,116.605888366699,128.155960083008,116236,116454,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-17.7671985626221,-20.6103172302246,-3.21972632408142,-3.14999985694885
6,7,7,16,0,549.794555664063,628.278259277344,116505,117128,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-19.7994327545166,-0.376984149217606,-1.80789124965668,0.483333349227905
7,7,7,16,0,485.78857421875,491.322082519531,117220,117517,21.229730511733,-3.08709727799249,-21.3247181202866,-3.08709727799249,-0.968454658985138,12.78968334198,1.04023706912994,2.14999985694885
1,4,8,17,1,533.276733398438,523.9931640625,122501,122679,-3.08709727799249,15.1505235643016,9.07131661687024,-3.08709727799249,-0.191778227686882,-5.0103178024292,0.336329609155655,14.716667175293
2,4,8,17,0,495.456390380859,549.403625488281,122763,123535,-3.08709727799249,15.1505235643016,9.07131661687024,-3.08709727799249,-4.03903436660767,5.45634889602661,14.7475442886353,2.98333358764648
3,4,8,17,0,412.483917236328,422.383148193359,123630,123806,-3.08709727799249,15.1505235643016,9.07131661687024,-3.08709727799249,5.26487445831299,-4.17698431015015,3.85284113883972,11.3499994277954
4,4,8,17,0,531.286254882813,580.125671386719,123882,124090,-3.08709727799249,15.1505235643016,9.07131661687024,-3.08709727799249,-3.86384296417236,-7.41031789779663,11.1464653015137,-4.78333330154419
1,5,9,18,0,298.066619873047,306.975341796875,129524,130094,21.229730511733,-3.08709727799249,-3.08709727799249,9.07131661687024,-0.498446106910706,-8.37698459625244,0.0430996604263783,-2.65000009536743
2,5,9,18,0,517.53125,514.065551757813,130161,130338,21.229730511733,-3.08709727799249,-3.08709727799249,9.07131661687024,-8.21428108215332,-4.24365091323853,-2.62099814414978,11.3833341598511
3,5,9,18,0,67.8360366821289,82.0419998168945,130416,130652,21.229730511733,-3.08709727799249,-3.08709727799249,9.07131661687024,-4.40198612213135,-3.94365096092224,10.6067810058594,8.75
4,5,9,18,0,899.063720703125,877.032836914063,130689,131273,21.229730511733,-3.08709727799249,-3.08709727799249,9.07131661687024,-3.7792637348175,22.2896823883057,8.93059825897217,1.28333342075348
5,5,9,18,0,1115.50866699219,997.844848632813,131356,131581,21.229730511733,-3.08709727799249,-3.08709727799249,9.07131661687024,21.2462615966797,-9.87698459625244,1.90748035907745,11.3499994277954
1,5,10,20,0,400.073883056641,413.891967773438,139859,140214,-21.3247181202866,2.99210966943887,15.1505235643016,15.1505235643016,-0.0752938091754913,-8.57698440551758,-0.148404061794281,8.21666622161865
2,5,10,20,0,420.298278808594,385.603179931641,140284,140466,-21.3247181202866,2.99210966943887,15.1505235643016,15.1505235643016,-8.81362819671631,-18.2103176116943,7.45695829391479,2.38333344459534
3,5,10,20,1,77.0388793945313,80.8219604492188,140617,140825,-21.3247181202866,2.99210966943887,15.1505235643016,15.1505235643016,-18.0707454681396,-19.5436496734619,2.30785346031189,2.98333358764648
4,5,10,20,0,482.900299072266,555.422973632813,140864,141502,-21.3247181202866,2.99210966943887,15.1505235643016,15.1505235643016,-19.3891105651855,-3.87698435783386,2.76949310302734,-0.150000035762787
5,5,10,20,0,452.684509277344,457.153442382813,141594,141849,-21.3247181202866,2.99210966943887,15.1505235643016,15.1505235643016,-4.23397779464722,-12.9769830703735,-0.619150400161743,-9.18333339691162
1,4,11,21,0,542.288391113281,514.35986328125,148937,149152,-15.2455111728552,-3.08709727799249,9.16630422542385,9.16630422542385,0.151542946696281,9.5563497543335,-0.153566002845764,10.783332824707
2,4,11,21,0,807.261596679688,788.197998046875,149223,149995,-15.2455111728552,-3.08709727799249,9.16630422542385,9.16630422542385,9.06554412841797,-7.41031789779663,10.2086114883423,-7.58333396911621
3,4,11,21,0,325.005737304688,330.729583740234,150082,150237,-15.2455111728552,-3.08709727799249,9.16630422542385,9.16630422542385,-7.13182497024536,-14.4436502456665,-6.91666984558105,-2.41666674613953
4,4,11,21,0,188.170181274414,199.092269897461,150307,150572,-15.2455111728552,-3.08709727799249,9.16630422542385,9.16630422542385,-14.0548477172852,-18.3103160858154,-2.53012633323669,-0.350000023841858
1,5,12,26,0,400.492004394531,372.416198730469,177185,177399,-9.16630422542385,-9.16630422542385,2.99210966943887,9.07131661687024,0.108062438666821,2.82301592826843,-0.0828661322593689,10.1833333969116
2,5,12,26,1,777.159118652344,730.385559082031,177471,177544,-9.16630422542385,-9.16630422542385,2.99210966943887,9.07131661687024,3.58785700798035,-7.91031789779663,9.69383430480957,-10.3833341598511
3,5,12,26,0,778.231201171875,791.553771972656,177630,178096,-9.16630422542385,-9.16630422542385,2.99210966943887,9.07131661687024,-7.68435668945313,0.956349194049835,-9.45357227325439,13.3499994277954
4,5,12,26,0,189.124496459961,183.606994628906,178188,178438,-9.16630422542385,-9.16630422542385,2.99210966943887,9.07131661687024,0.503149330615997,3.72301578521729,12.5705347061157,9.48333263397217
5,5,12,26,0,200.632278442383,200.070251464844,178496,178838,-9.16630422542385,-9.16630422542385,2.99210966943887,9.07131661687024,3.49172878265381,-2.076984167099,9.67026805877686,9.81666660308838
1,4,13,27,0,523.018432617188,507.093170166016,183869,184213,-15.2455111728552,-15.2455111728552,9.16630422542385,9.16630422542385,-0.164193466305733,9.02301597595215,-0.244476720690727,11.0166664123535
2,4,13,27,0,981.684509277344,888.350402832031,184288,184955,-15.2455111728552,-15.2455111728552,9.16630422542385,9.16630422542385,9.25494766235352,-19.7103176116943,11.0581893920898,6.75
3,4,13,27,0,771.168395996094,704.001525878906,185037,185226,-15.2455111728552,-15.2455111728552,9.16630422542385,9.16630422542385,-18.7226638793945,-13.5436506271362,6.86164045333862,-14.5166673660278
4,4,13,27,0,150.474533081055,169.205322265625,185353,185545,-15.2455111728552,-15.2455111728552,9.16630422542385,9.16630422542385,-13.9988622665405,-9.57698440551758,-14.4991273880005,-13.6833343505859
